id,lat,lng,name,company,line,railroadDivision,railroadCompanyClassification,duplicate2011,dataEorN2011,passengers2011,duplicate2012,dataEorN2012,passengers2012,duplicate2013,dataEorN2013,passengers2013,duplicate2014,dataEorN2014,passengers2014,duplicate2015,dataEorN2015,passengers2015,duplicate2016,dataEorN2016,passengers2016,duplicate2017,dataEorN2017,passengers2017
cv6467,36.64982000,140.00831000,下野花岡,東日本旅客鉄道,烏山線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6468,36.63247000,139.97935000,宝積寺,東日本旅客鉄道,烏山線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6469,39.71836000,140.12947000,秋田,東日本旅客鉄道,羽越線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6470,39.69643000,140.11751000,羽後牛島,東日本旅客鉄道,羽越線,11,2,1,1,1468,1,1,1354,1,1,1392,1,1,1456,1,1,1312,1,1,1340,1,1,1404
cv6471,39.64716000,140.06632000,桂根,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6472,39.61858000,140.06442000,下浜,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6473,39.67665000,140.08739000,新屋,東日本旅客鉄道,羽越線,11,2,1,1,1876,1,1,1904,1,1,1872,1,1,1912,1,1,1762,1,1,1756,1,1,1806
cv6474,39.38619000,140.05730000,羽後本荘,東日本旅客鉄道,羽越線,11,2,1,1,2676,1,1,2632,1,1,2729,1,1,2666,1,1,2480,1,1,2450,1,1,2318
cv6475,38.74222000,139.76919000,羽前大山,東日本旅客鉄道,羽越線,11,2,1,1,178,1,1,200,1,1,190,1,1,214,1,1,194,1,1,188,1,1,180
cv6476,38.90800000,139.87365000,東酒田,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6477,38.92306000,139.84528000,酒田,東日本旅客鉄道,羽越線,11,2,1,1,2738,1,1,2694,1,1,2638,1,1,2626,1,1,2456,1,1,2448,1,1,2434
cv6478,39.47624000,140.09151000,折渡,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6479,39.07041000,139.87825000,吹浦,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6480,39.54672000,140.05490000,岩城みなと,東日本旅客鉄道,羽越線,11,2,1,1,250,1,1,240,1,1,220,1,1,232,1,1,210,1,1,210,1,1,196
cv6481,38.81044000,139.90749000,西袋,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6482,39.09911000,139.88098000,女鹿,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6483,38.98657000,139.89851000,南鳥海,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6484,39.34758000,140.01813000,西目,東日本旅客鉄道,羽越線,11,2,1,1,748,1,1,706,1,1,718,1,1,726,1,1,658,1,1,668,1,1,640
cv6485,39.01674000,139.90529000,遊佐,東日本旅客鉄道,羽越線,11,2,1,1,494,1,1,474,1,1,458,1,1,436,1,1,380,1,1,398,1,1,404
cv6486,39.25705000,139.92139000,金浦,東日本旅客鉄道,羽越線,11,2,1,1,644,1,1,614,1,1,622,1,1,616,1,1,568,1,1,552,1,1,490
cv6487,39.44117000,140.08840000,羽後岩谷,東日本旅客鉄道,羽越線,11,2,1,1,482,1,1,438,1,1,444,1,1,420,1,1,392,1,1,362,1,1,342
cv6488,38.71427000,139.73275000,羽前水沢,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6489,38.74002000,139.83686000,鶴岡,東日本旅客鉄道,羽越線,11,2,1,1,2758,1,1,2694,1,1,2722,1,1,2712,1,1,2550,1,1,2496,1,1,2452
cv6490,39.49460000,140.06216000,羽後亀田,東日本旅客鉄道,羽越線,11,2,1,1,216,1,1,196,1,1,182,1,1,178,1,1,140,1,1,152,1,1,136
cv6491,39.20659000,139.90240000,象潟,東日本旅客鉄道,羽越線,11,2,1,1,530,1,1,514,1,1,542,1,1,574,1,1,494,1,1,448,1,1,408
cv6492,39.13864000,139.88525000,小砂川,東日本旅客鉄道,羽越線,11,2,1,1,64,1,1,52,1,1,56,1,1,68,1,1,58,1,3,0,1,2,0
cv6493,38.89634000,139.90658000,砂越,東日本旅客鉄道,羽越線,11,2,1,1,372,1,1,376,1,1,396,1,1,386,1,1,316,1,1,304,1,1,290
cv6494,39.29011000,139.96600000,仁賀保,東日本旅客鉄道,羽越線,11,2,1,1,658,1,1,722,1,1,724,1,1,710,1,1,610,1,1,600,1,1,570
cv6495,39.16552000,139.90330000,上浜,東日本旅客鉄道,羽越線,11,2,1,1,40,1,1,36,1,1,30,1,1,32,1,1,36,1,3,0,1,2,0
cv6496,38.96775000,139.88107000,本楯,東日本旅客鉄道,羽越線,11,2,1,1,60,1,1,78,1,1,88,1,1,82,1,1,80,1,3,0,1,2,0
cv6497,38.76814000,139.89350000,藤島,東日本旅客鉄道,羽越線,11,2,1,1,796,1,1,776,1,1,754,1,1,708,1,1,626,1,1,592,1,1,550
cv6498,38.84544000,139.91070000,余目,東日本旅客鉄道,羽越線,11,2,1,1,1054,1,1,1038,1,1,1076,1,1,1134,1,1,1020,1,1,994,1,1,980
cv6499,38.86814000,139.90816000,北余目,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6500,39.56102000,140.05710000,道川,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6501,37.88980000,139.27308000,月岡,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6502,38.27405000,139.45046000,間島,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6503,38.18424000,139.45969000,岩船町,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6504,38.22084000,139.46331000,村上,東日本旅客鉄道,羽越線,11,2,1,1,3694,1,1,3594,1,1,3612,1,1,3722,1,1,3426,1,1,3368,1,1,3368
cv6505,37.97589000,139.35825000,加治,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6506,38.62347000,139.58744000,あつみ温泉,東日本旅客鉄道,羽越線,11,2,1,1,266,1,1,228,1,1,264,1,1,266,1,1,242,1,1,228,1,1,238
cv6507,38.58979000,139.56548000,小岩川,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6508,37.91246000,139.30311000,中浦,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6509,38.09329000,139.42718000,平木田,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6510,38.31724000,139.44998000,越後早川,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6511,38.44946000,139.49081000,越後寒川,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6512,38.69292000,139.65038000,小波渡,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6513,38.01924000,139.37904000,金塚,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6514,37.83707000,139.21790000,水原,東日本旅客鉄道,羽越線,11,2,1,1,1814,1,1,1772,1,1,1760,1,1,1726,1,1,1630,1,1,1610,1,1,1618
cv6515,37.86361000,139.24550000,神山,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6516,38.67049000,139.61573000,五十川,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6517,38.69960000,139.67465000,三瀬,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6518,38.41048000,139.46854000,今川,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6519,38.14937000,139.45900000,平林,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6520,38.55650000,139.54891000,鼠ヶ関,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6521,38.49091000,139.51765000,勝木,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6522,37.81784000,139.17923000,京ヶ瀬,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6523,38.51438000,139.53125000,府屋,東日本旅客鉄道,羽越線,11,2,1,1,242,1,1,236,1,1,236,1,1,220,1,1,196,1,1,192,1,1,192
cv6524,38.37599000,139.45916000,桑川,東日本旅客鉄道,羽越線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6525,38.04902000,139.39743000,中条,東日本旅客鉄道,羽越線,11,2,1,1,2472,1,1,2426,1,1,2464,1,1,2522,1,1,2386,1,1,2428,1,1,2398
cv6526,37.79892000,139.12122000,新津,東日本旅客鉄道,羽越線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6527,37.94310000,139.33427000,新発田,東日本旅客鉄道,羽越線,11,2,1,1,7802,1,1,7820,1,1,7832,1,1,7942,1,1,7436,1,1,7410,1,1,7382
cv6528,38.11798000,139.44475000,坂町,東日本旅客鉄道,羽越線,11,2,1,1,1580,1,1,1536,1,1,1536,1,1,1586,1,1,1480,1,1,1468,1,1,1456
cv6529,37.36333000,138.55480000,柏崎,東日本旅客鉄道,越後線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6530,37.72223000,138.88024000,岩室,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6531,37.81678000,138.90874000,越後赤塚,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6532,37.62956000,138.84016000,分水,東日本旅客鉄道,越後線,11,2,1,1,1220,1,1,1254,1,1,1256,1,1,1280,1,1,1092,1,1,1104,1,1,1044
cv6533,37.57463000,138.77198000,小島谷,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6534,37.37478000,138.56635000,東柏崎,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6535,37.91210000,139.03111000,白山,東日本旅客鉄道,越後線,11,2,1,1,10726,1,1,10294,1,1,10224,1,1,10742,1,1,10482,1,1,10874,1,1,10832
cv6536,37.85896000,138.93758000,内野,東日本旅客鉄道,越後線,11,2,1,1,5356,1,1,5398,1,1,5402,1,1,5684,1,1,5380,1,1,5428,1,1,5398
cv6537,37.42973000,138.61939000,刈羽,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6538,37.68780000,138.87968000,吉田,東日本旅客鉄道,越後線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6539,37.51528000,138.70390000,小木ノ城,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6540,37.86960000,138.95524000,新潟大学前,東日本旅客鉄道,越後線,11,2,1,1,5748,1,1,5576,1,1,5578,1,1,5924,1,1,5864,1,1,6160,1,1,6214
cv6541,37.39280000,138.59372000,西中通,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6542,37.75803000,138.88998000,巻,東日本旅客鉄道,越後線,11,2,1,1,4798,1,1,4920,1,1,4810,1,1,4946,1,1,4650,1,1,4942,1,1,4854
cv6543,37.56607000,138.74179000,妙法寺,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6544,37.89881000,139.00172000,青山,東日本旅客鉄道,越後線,11,2,1,1,2014,1,1,2014,1,1,1916,1,1,2352,1,1,2244,1,1,2224,1,1,2198
cv6545,37.79391000,138.91101000,越後曽根,東日本旅客鉄道,越後線,11,2,1,1,2414,1,1,2484,1,1,2500,1,1,2460,1,1,2116,1,1,2014,1,1,1896
cv6546,37.70255000,138.88213000,北吉田,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6547,37.44867000,138.64270000,西山,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6548,37.90674000,139.01608000,関屋,東日本旅客鉄道,越後線,11,2,1,1,3608,1,1,3752,1,1,3914,1,1,4066,1,1,3836,1,1,3876,1,1,3910
cv6549,37.45951000,138.66456000,礼拝,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6550,37.87959000,138.97464000,寺尾,東日本旅客鉄道,越後線,11,2,1,1,4338,1,1,4292,1,1,4342,1,1,4454,1,1,4250,1,1,4374,1,1,4342
cv6551,37.84661000,138.92694000,内野西が丘,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6552,37.40541000,138.60208000,荒浜,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6553,37.89004000,138.99162000,小針,東日本旅客鉄道,越後線,11,2,1,1,4676,1,1,4676,1,1,4900,1,1,5106,1,1,5080,1,1,5284,1,1,5302
cv6554,37.65480000,138.87370000,粟生津,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6555,37.62043000,138.81525000,寺泊,東日本旅客鉄道,越後線,11,2,1,1,442,1,1,406,1,1,458,1,1,500,1,1,442,1,1,414,1,1,396
cv6556,37.48496000,138.68846000,石地,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6557,37.67282000,138.87109000,南吉田,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6558,37.60229000,138.79292000,桐原,東日本旅客鉄道,越後線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6559,37.53153000,138.71607000,出雲崎,東日本旅客鉄道,越後線,11,2,1,1,488,1,1,466,1,1,430,1,1,432,1,1,404,1,1,430,1,1,424
cv6560,37.91271000,139.06246000,新潟,東日本旅客鉄道,越後線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6561,37.91178000,139.05944000,新潟,東日本旅客鉄道,越後線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6562,40.64789000,140.52239000,川部,東日本旅客鉄道,奥羽線,11,2,1,1,586,1,1,614,1,1,622,1,1,688,1,1,620,1,1,620,1,1,620
cv6563,40.82905000,140.73407000,青森,東日本旅客鉄道,奥羽線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,1,1,4666,2,1,0
cv6564,40.28834000,140.55704000,大館,東日本旅客鉄道,奥羽線,11,2,1,1,2220,1,1,2204,1,1,2168,1,1,2262,1,1,2026,1,1,2058,1,1,1834
cv6565,40.19204000,140.06694000,東能代,東日本旅客鉄道,奥羽線,11,2,1,1,1110,1,1,1016,1,1,1048,1,1,1072,1,1,1042,1,1,1026,1,1,1022
cv6566,39.80863000,140.05828000,追分,東日本旅客鉄道,奥羽線,11,2,1,1,3694,1,1,3710,1,1,3676,1,1,3676,1,1,3450,1,1,3438,1,1,3442
cv6567,39.66318000,140.27357000,大張野,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6568,40.52136000,140.56542000,大鰐温泉,東日本旅客鉄道,奥羽線,11,2,1,1,424,1,1,400,1,1,426,1,1,442,1,1,438,1,1,414,1,1,424
cv6569,40.27616000,140.49546000,下川沿,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6570,40.55683000,140.52968000,石川,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6571,40.75756000,140.58793000,大釈迦,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6572,40.59880000,140.48534000,弘前,東日本旅客鉄道,奥羽線,11,2,1,1,8696,1,1,8884,1,1,8978,1,1,9282,1,1,9222,1,1,9250,1,1,9150
cv6573,40.47831000,140.62284000,碇ヶ関,東日本旅客鉄道,奥羽線,11,2,1,1,282,1,1,244,1,1,226,1,1,242,1,1,224,1,1,226,1,1,196
cv6574,40.21818000,140.17335000,富根,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6575,39.86998000,140.06271000,大久保,東日本旅客鉄道,奥羽線,11,2,1,1,972,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6576,40.14091000,140.06391000,北金岡,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6577,39.71836000,140.12947000,秋田,東日本旅客鉄道,奥羽線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6578,39.61984000,140.32005000,羽後境,東日本旅客鉄道,奥羽線,11,2,1,1,532,1,1,516,1,1,498,1,1,504,1,1,480,1,1,474,1,1,416
cv6579,40.25147000,140.39844000,糠沢,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6580,39.89807000,140.07303000,羽後飯塚,東日本旅客鉄道,奥羽線,11,2,1,1,252,1,1,260,1,1,256,1,1,238,1,1,216,1,1,230,1,1,238
cv6581,40.79076000,140.63494000,鶴ヶ坂,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6582,40.23177000,140.36756000,鷹ノ巣,東日本旅客鉄道,奥羽線,11,2,1,1,1248,1,1,1292,1,1,1328,1,1,1356,1,1,1276,1,1,1296,1,1,1168
cv6583,40.40013000,140.60820000,陣場,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6584,39.77890000,140.06861000,上飯島,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6585,39.99719000,140.07774000,鯉川,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6586,40.10222000,140.07094000,森岳,東日本旅客鉄道,奥羽線,11,2,1,1,518,1,1,516,1,1,490,1,1,488,1,1,438,1,1,428,1,1,436
cv6587,39.66088000,140.14498000,四ツ小屋,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6588,39.94883000,140.07827000,八郎潟,東日本旅客鉄道,奥羽線,11,2,1,1,1824,1,1,1780,1,1,1768,1,1,1750,1,1,1560,1,1,1632,1,1,1626
cv6589,39.71629000,140.12974000,秋田,東日本旅客鉄道,奥羽線,11,2,1,1,22738,1,1,22320,1,1,22286,1,1,22692,1,1,21762,1,1,21866,1,1,21758
cv6590,39.65094000,140.21968000,和田,東日本旅客鉄道,奥羽線,11,2,1,1,794,1,1,760,1,1,754,1,1,722,1,1,644,1,1,650,1,1,650
cv6591,40.70957000,140.58014000,浪岡,東日本旅客鉄道,奥羽線,11,2,1,1,2094,1,1,2178,1,1,2160,1,1,2180,1,1,2072,1,1,2008,1,1,1958
cv6592,40.21314000,140.23636000,二ツ井,東日本旅客鉄道,奥羽線,11,2,1,1,950,1,1,910,1,1,846,1,1,806,1,1,782,1,1,786,1,1,702
cv6593,40.33878000,140.59260000,白沢,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6594,40.51645000,140.60283000,長峰,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6595,40.20433000,140.11741000,鶴形,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6596,40.62217000,140.49842000,撫牛子,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6597,40.21421000,140.31127000,前山,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6598,40.27131000,140.44840000,早口,東日本旅客鉄道,奥羽線,11,2,1,1,288,1,1,260,1,1,238,1,1,236,1,1,224,1,1,230,1,1,200
cv6599,39.91133000,140.07594000,井川さくら,東日本旅客鉄道,奥羽線,11,2,1,1,670,1,1,706,1,1,678,1,1,644,1,1,568,1,1,574,1,1,576
cv6600,40.04391000,140.08270000,鹿渡,東日本旅客鉄道,奥羽線,11,2,1,1,402,1,1,374,1,1,378,1,1,360,1,1,312,1,1,326,1,1,314
cv6601,39.75731000,140.07449000,土崎,東日本旅客鉄道,奥羽線,11,2,1,1,4496,1,1,4458,1,1,4570,1,1,4632,1,1,4304,1,1,4350,1,1,4296
cv6602,40.66996000,140.54311000,北常盤,東日本旅客鉄道,奥羽線,11,2,1,1,994,1,1,972,1,1,950,1,1,974,1,1,922,1,1,932,1,1,908
cv6603,40.82763000,140.67080000,津軽新城,東日本旅客鉄道,奥羽線,11,2,1,1,958,1,1,854,1,1,734,1,1,710,1,1,698,1,1,704,1,1,690
cv6604,40.44145000,140.63204000,津軽湯の沢,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6605,40.82761000,140.69255000,新青森,東日本旅客鉄道,奥羽線,11,2,1,1,2166,1,1,5460,1,1,6638,1,1,7278,1,1,7710,1,1,7262,1,1,7238
cv6606,39.46546000,140.47996000,大曲,東日本旅客鉄道,奥羽線,11,2,1,1,4320,1,1,4132,1,1,4172,1,1,4300,1,1,4230,1,1,4254,1,1,4156
cv6607,39.31146000,140.56026000,横手,東日本旅客鉄道,奥羽線,11,2,1,1,2854,1,1,2788,1,1,2748,1,1,2814,1,1,2676,1,1,2598,1,1,2520
cv6608,38.76386000,140.30590000,新庄,東日本旅客鉄道,奥羽線,11,2,1,1,3186,1,1,3016,1,1,3164,1,1,3210,1,1,3026,1,1,2962,1,1,2952
cv6609,38.72132000,140.31619000,南新庄,東日本旅客鉄道,奥羽線,11,2,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv6610,37.75341000,140.45972000,福島,東日本旅客鉄道,奥羽線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6611,37.75232000,140.45857000,福島,東日本旅客鉄道,奥羽線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6612,37.99145000,140.15277000,高畠,東日本旅客鉄道,奥羽線,11,2,1,1,1676,1,1,1714,1,1,1774,1,1,1862,1,1,1762,1,1,1788,1,1,1762
cv6613,38.47787000,140.38640000,村山,東日本旅客鉄道,奥羽線,11,2,1,1,2416,1,1,2410,1,1,2414,1,1,2580,1,1,2546,1,1,2612,1,1,2034
cv6614,39.10921000,140.48374000,三関,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6615,39.49597000,140.42496000,神宮寺,東日本旅客鉄道,奥羽線,11,2,1,1,600,1,1,574,1,1,594,1,1,578,1,1,498,1,1,460,1,1,428
cv6616,38.15263000,140.27894000,かみのやま温泉,東日本旅客鉄道,奥羽線,11,2,1,1,3548,1,1,3366,1,1,3346,1,1,3432,1,1,3154,1,1,3184,1,1,3074
cv6617,38.97113000,140.31969000,大滝,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6618,38.65472000,140.36144000,芦沢,東日本旅客鉄道,奥羽線,11,2,1,1,130,1,1,132,1,1,110,1,1,110,1,1,90,1,1,76,1,1,76
cv6619,39.56640000,140.32386000,峰吉川,東日本旅客鉄道,奥羽線,11,2,1,1,146,1,1,144,1,1,128,1,1,132,1,1,116,1,1,126,1,1,136
cv6620,38.31545000,140.34794000,漆山,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6621,38.99224000,140.36113000,及位,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6622,37.83826000,140.19994000,大沢,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6623,39.19821000,140.50303000,下湯沢,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6624,38.83709000,140.24242000,羽前豊里,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6625,38.54758000,140.39140000,袖崎,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6626,38.28828000,140.34195000,羽前千歳,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6627,38.17186000,140.29849000,茂吉記念館前,東日本旅客鉄道,奥羽線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
