url,catholic,lat,lng,address,name
https://www.google.com/maps?cid=12110882044389909903,FALSE,35.7064415,139.5814257,１丁目-６-２７ 吉祥寺東町 武蔵野市 東京都 180-0002,Double O Cross Church
https://www.google.com/maps?cid=14534160915871318986,FALSE,26.325291,127.769808,〒904-0103 沖縄県中頭郡北谷町桑江５８６−１０,ザイオンクリスチャンフェローシップ
https://www.google.com/maps?cid=3028813393590531390,FALSE,26.313514,127.792021,〒901-2304 沖縄県中頭郡北中城村屋宜原２２８,屋宜原家の教会
https://www.google.com/maps?cid=7672578416315542441,FALSE,26.297654,127.787239,〒901-2316 沖縄県中頭郡北中城村安谷屋１４５３−７,沖縄世の光教会
https://www.google.com/maps?cid=2850934503611555374,FALSE,26.2614353,127.7004634,城間 浦添市 沖縄県 901-2133,Camp Kinser Chapel
https://www.google.com/maps?cid=2296152329376096614,FALSE,35.5358932,139.5588901,〒224-0065 神奈川県横浜市都筑区高山１−４７,ニュータウンカルバリーフェローシップ
https://www.google.com/maps?cid=406838388803278259,FALSE,35.1881483,137.0357461,〒480-1182 愛知県長久手市池田１１−１,名古屋ホライズンチャペル
https://www.google.com/maps?cid=12850492384627742532,FALSE,34.798137,135.674265,〒576-0053 大阪府交野市郡津３丁目７３−５,京阪中央教会 カリスチャペル
https://www.google.com/maps?cid=10672783551945904306,FALSE,26.2774537,127.7493088,１丁目-１８ 大山 宜野湾市 沖縄県 901-2223,MCAS Futenma Chapel
https://www.google.com/maps?cid=17299586478614825651,FALSE,26.3807304,127.843802,川崎 うるま市 沖縄県 904-2203,Camp McTureous Chapel
https://www.google.com/maps?cid=4745138871210250384,FALSE,26.36916,127.812087,〒904-2143 沖縄県沖縄市知花５丁目３６−１６,知花キリストの教会
https://www.google.com/maps?cid=13744618492579375969,FALSE,26.3182769,127.7708242,〒904-0105 沖縄県中頭郡北谷町吉原１０１,Church Anglican All souls
https://www.google.com/maps?cid=809433759033562178,FALSE,26.3011442,127.7968383,２６６−４ 喜舎場 北中城村 中頭郡 沖縄県 901-2311,Calvary International Church of God in Christ
https://www.google.com/maps?cid=4700557023920551769,FALSE,26.311442,127.790019,〒901-2304 沖縄県中頭郡北中城村屋宜原６７１,ネイバーフッドクリスチャンチャーチ
https://www.google.com/maps?cid=6702831272734599248,FALSE,26.3226927,127.8152547,〒904-2171 沖縄県沖縄市高原４丁目２８−３ 4 904 2171,Bethel Church
